content_id,queue_score,model_score,action_label,reason_code,days_since_last_update,impressions_90d,avg_position,ctr,engagement_rate,is_down
content_d0cc5baa4995,6.8419673806603845,0.603645092492868,REVIEW_REFRESH,STALE_VISIBLE,104,83651,6.6,0.03,1.45,1
content_2333ccd359f7,6.838218199389061,0.6405543576086313,NO_ACTION,FRESH_LOW_RISK,20,43280,21.3,0.14,5.26,1
content_6eeb07cca243,6.835042507424364,0.6762600159368093,NO_ACTION,FRESH_LOW_RISK,20,24516,26.9,0.09,2.78,1
content_fea6a0d13b4a,6.833423974109171,0.6052978996992,REVIEW_REFRESH,STALE_VISIBLE,104,79965,3.4,0.07,0.0,1
content_05b3cf6119c2,6.828969075001556,0.6582699753747522,REVIEW_REFRESH,STALE_VISIBLE,104,32019,3.1,0.19,0.0,1
content_70b8f5323e29,6.819962881758407,0.617281768839393,REVIEW_REFRESH,VISIBLE_STRIKING,20,62841,19.8,1.18,1.56,1
content_6567ad5b0db3,6.819893996888861,0.6295990877660985,NO_ACTION,FRESH_LOW_RISK,20,50620,22.3,0.26,0.0,0
content_51df4c18eb86,6.818877511559202,0.6820069571754711,REVIEW_REFRESH,STALE_VISIBLE_STRIKING,104,21987,20.0,0.02,1.22,1
content_9e5b6828d9db,6.811398078407487,0.6914804901841594,REVIEW_REFRESH,STALE_VISIBLE,104,18966,59.0,0.08,3.01,1
content_1e1aaa127a7b,6.81080017518739,0.6969538904901025,NO_ACTION,FRESH_LOW_RISK,20,17539,35.6,0.09,0.0,0
content_dc07a16ea110,6.81020744904462,0.6735207534566534,REVIEW_REFRESH,STALE_VISIBLE,104,24620,28.0,0.02,0.0,1
content_ae6d1339904d,6.809717150493328,0.6965065878103758,REVIEW_REFRESH,VISIBLE_STRIKING,20,17622,19.5,0.0,0.0,1
content_4f1a280698ef,6.809415467749887,0.731301805644919,REVIEW_REFRESH,STALE_VISIBLE,104,11062,4.1,0.06,0.0,1
content_31f2223858c8,6.803409000670357,0.703509407853332,NO_ACTION,FRESH_LOW_RISK,20,15845,2.4,0.08,0.0,1
content_bd7c0867e933,6.802560037476779,0.668849895778063,REVIEW_REFRESH,STALE_VISIBLE,104,26121,38.2,0.03,1.79,1
content_164dff885baf,6.802026833190754,0.6774203003219218,NO_ACTION,FRESH_LOW_RISK,20,22949,23.6,0.08,7.41,1
content_4a50087c06cb,6.794617160190345,0.6397556533746516,REVIEW_REFRESH,STALE_VISIBLE,104,40971,47.1,0.06,0.89,1
content_43bed604d603,6.79340307406227,0.7462835989807515,REVIEW_REFRESH,STALE_VISIBLE,104,8981,4.0,0.11,0.0,1
content_4a9dba4bc6e1,6.788074840623279,0.6809603139382066,REVIEW_REFRESH,VISIBLE_STRIKING,14,21340,15.3,0.13,3.33,1
content_3db36d3c70db,6.783308271962864,0.6664447643295823,NO_ACTION,FRESH_LOW_RISK,20,26326,29.4,0.15,2.08,1
content_510a85d01661,6.780636951402669,0.6672618986571053,NO_ACTION,FRESH_LOW_RISK,20,25896,2.9,0.23,0.0,1
content_d1a0c65a380b,6.771408956144896,0.7388817722703078,REVIEW_REFRESH,STALE_VISIBLE,104,9550,44.9,0.02,0.0,1
content_179caec11499,6.769532585782766,0.6940468960492089,REVIEW_REFRESH,VISIBLE_STRIKING,20,17217,16.1,0.03,0.0,1
content_a92a865a4c04,6.767483402365376,0.7019091000412806,NO_ACTION,FRESH_LOW_RISK,20,15390,33.8,0.07,2.5,1
content_92beec70c9ff,6.767033630726265,0.7013584798602365,REVIEW_TITLE_META,LOW_CTR_OPPORTUNITY,20,15497,26.6,0.0,0.0,1
content_3e0108e57842,6.763755914628061,0.7625463390285739,REVIEW_REFRESH,STALE_VISIBLE,104,7114,46.6,0.04,0.0,1
content_b92a65abeeab,6.754172191718446,0.6861463952975739,REVIEW_TITLE_META,LOW_CTR_OPPORTUNITY,20,18837,42.1,0.01,50.0,1
content_045de7f327fe,6.753043451853558,0.742222966010042,REVIEW_REFRESH,STALE_VISIBLE,104,8940,44.8,0.01,0.0,1
content_8bb79651a584,6.750170260221728,0.6642309598335647,REVIEW_REFRESH,STALE_VISIBLE,104,25909,22.6,0.03,1.9,1
content_2b7563b8cdfc,6.749046250721172,0.6799775428203547,REVIEW_REFRESH,STALE_VISIBLE,104,20442,27.5,0.04,1.14,1
content_ed1d32ab375d,6.747893453281055,0.6813997798832244,REVIEW_REFRESH,STALE_VISIBLE,104,19989,26.1,0.04,1.15,1
content_8223440cd40c,6.746925844544444,0.6447387967284139,REVIEW_REFRESH,STALE_VISIBLE_STRIKING,104,35051,17.9,0.03,2.63,1
content_ab49afdc4a0b,6.744355987394225,0.7717063767804409,REVIEW_REFRESH,STALE_VISIBLE,104,6244,3.0,0.13,0.0,1
content_afa114dc512c,6.74280809614821,0.7299180093349961,NO_ACTION,FRESH_LOW_RISK,20,10277,2.2,0.06,0.0,1
content_a9abb3ac2f01,6.7385905934326065,0.6770255318285558,REVIEW_REFRESH,STALE_VISIBLE,104,21019,29.8,0.04,0.94,1
content_16587d23acba,6.737790110205037,0.6820287517110181,REVIEW_REFRESH,STALE_VISIBLE,104,19516,37.4,0.02,4.35,1
content_c84a0ab98e90,6.737698896902096,0.5470622771157466,REVIEW_TITLE_META,LOW_CTR_OPPORTUNITY,20,223271,7.8,0.03,3.45,0
content_e5f459e737b7,6.731009005915342,0.6152891933394629,REVIEW_TITLE_META,LOW_CTR_OPPORTUNITY,20,56363,5.9,0.01,0.0,1
content_d07ea098353c,6.7294420911353185,0.6086303330983861,REVIEW_REFRESH,STALE_VISIBLE_STRIKING,104,63366,9.4,0.03,3.33,1
content_7251d20694b5,6.7265226451193545,0.6835553480494672,REVIEW_REFRESH,STALE_VISIBLE,104,18778,35.3,0.04,1.25,1
content_bfe538eccd99,6.726346050551606,0.7010268704754035,REVIEW_REFRESH,STALE_VISIBLE,104,14690,4.6,0.03,0.0,1
content_c306d1c53a3e,6.7228372465112685,0.7327158415665331,NO_ACTION,FRESH_LOW_RISK,20,9654,1.8,0.05,0.0,1
content_a451a30f3920,6.721521187883807,0.7160792852772652,REVIEW_REFRESH,STALE_VISIBLE,104,11926,4.4,0.04,7.69,1
content_8a6446150404,6.720041104888594,0.6856554443041556,REVIEW_REFRESH,STALE_VISIBLE,104,18049,34.1,0.05,0.0,1
content_73138e49f25d,6.718170646956735,0.7325054656990742,NO_ACTION,FRESH_LOW_RISK,20,9618,2.1,0.03,0.0,1
content_358dcb91164d,6.716080094318169,0.6945652940265648,NO_ACTION,FRESH_LOW_RISK,26,15826,29.4,0.03,0.0,1
content_9fcddb149dee,6.713641491468677,0.7603758152036508,REVIEW_REFRESH,STALE_VISIBLE,104,6831,3.5,0.06,0.0,1
content_5d4cd0c99100,6.713294275448408,0.7228033775280795,REVIEW_REFRESH,STALE_VISIBLE,104,10805,43.8,0.03,2.44,1
content_6f057a523b5d,6.712213974868136,0.6810189545749786,REVIEW_REFRESH,STALE_VISIBLE,104,19074,32.1,0.04,1.72,1
content_596e56ce58f9,6.709883938745119,0.7189417831522058,NO_ACTION,FRESH_LOW_RISK,20,11304,30.4,0.04,0.0,1
content_1a28b25c7128,6.70906086397725,0.6781636193065192,REVIEW_REFRESH,STALE_VISIBLE,104,19790,24.8,0.03,0.0,1
content_cc33d8db197f,6.704237750222294,0.6669445822499378,NO_ACTION,FRESH_LOW_RISK,20,23205,25.1,0.13,5.66,1
content_7c115901d46f,6.703701797736893,0.7053628715617043,REVIEW_TITLE_META,LOW_CTR_OPPORTUNITY,14,13411,35.7,0.0,14.29,1
content_b0c24b6fb432,6.702811716231261,0.6838125181370518,REVIEW_REFRESH,STALE_VISIBLE,104,18071,23.5,0.02,1.82,1
content_ada8e9b1527e,6.700309973104837,0.597869852272108,REVIEW_REFRESH,STALE_VISIBLE,104,73641,36.0,0.06,1.1,1
content_ebf51d7079e2,6.699296963593076,0.6741265357418623,REVIEW_REFRESH,STALE_VISIBLE,104,20696,3.8,0.06,3.85,1
content_01de5be837e8,6.698646924502071,0.7739434918421411,REVIEW_REFRESH,STALE_VISIBLE,104,5739,2.8,0.12,0.0,0
content_b884e448239f,6.698033043732816,0.6349531663633793,NO_ACTION,FRESH_LOW_RISK,20,38133,22.6,0.3,2.17,1
content_13fa4570b9fc,6.697119448783173,0.7410924938390483,REVIEW_REFRESH,STALE_VISIBLE,104,8406,2.0,0.12,1.89,1
content_6202c6261f49,6.691673336091688,0.7086951283397707,NO_ACTION,FRESH_LOW_RISK,20,12609,2.3,0.19,0.0,1
content_a259dfc6f451,6.685815614448455,0.7273617873240606,REVIEW_REFRESH,STALE_VISIBLE,104,9816,45.0,0.02,5.62,1
content_67c253269b15,6.684439100203499,0.6699494428352091,NO_ACTION,FRESH_LOW_RISK,14,21536,29.5,0.3,3.94,1
content_1624a906686f,6.682623727748992,0.6836145171044863,REVIEW_REFRESH,STALE_VISIBLE,104,17595,30.3,0.04,0.58,1
content_66458ac1b739,6.676805281019796,0.7563167233704408,REVIEW_REFRESH,STALE_VISIBLE,102,6822,2.9,0.03,0.0,1
content_2143794a59ca,6.674084810108443,0.6555013352043055,REVIEW_REFRESH,STALE_VISIBLE,104,26413,5.5,0.03,11.11,1
content_2d6c50388f53,6.669490246611031,0.6948748918772217,NO_ACTION,FRESH_LOW_RISK,7,14736,47.4,0.05,0.0,1
content_60fc8f959d20,6.665336530370491,0.6978354296255321,NO_ACTION,FRESH_LOW_RISK,20,14064,27.1,0.06,0.0,1
content_4618f0735a79,6.65932158560282,0.6555157081982237,REVIEW_REFRESH,STALE_VISIBLE,104,25819,28.9,0.04,0.0,0
content_523565f29ac1,6.658759773766605,0.7973249923042667,REVIEW_REFRESH,STALE_VISIBLE,104,4235,1.7,0.09,28.57,1
content_af930f2463e8,6.658082625970093,0.7155930757968659,REVIEW_TITLE_META,LOW_CTR_OPPORTUNITY,14,10984,37.4,0.0,1.67,1
content_03c42fc46004,6.657214647675963,0.7966682313386262,REVIEW_REFRESH,STALE_VISIBLE,104,4256,2.9,0.07,0.0,1
content_d225ec9f3d46,6.655862734759058,0.6535732652939258,NO_ACTION,FRESH_LOW_RISK,20,26470,0.7,0.05,10.0,1
content_f5a6154dde6b,6.653850929645088,0.6776568088443985,REVIEW_REFRESH,STALE_VISIBLE,104,18377,36.2,0.02,0.0,1
content_c4d56710ca6c,6.651841573273367,0.6750445606526754,REVIEW_REFRESH,STALE_VISIBLE_STRIKING,104,19032,16.7,0.04,1.61,1
content_30f09b686230,6.649632812941291,0.7317526608638814,NO_ACTION,FRESH_LOW_RISK,20,8841,45.2,0.07,6.67,1
content_2f06371514c2,6.645618145844724,0.6537197536884339,REVIEW_REFRESH,VISIBLE_STRIKING,20,25999,16.2,0.09,7.41,1
content_0ba896169af5,6.6421353798811404,0.7798685811061583,REVIEW_REFRESH,STALE_VISIBLE,104,4998,2.6,0.1,15.38,1
content_be1c109fcdbc,6.642103392692133,0.7142469410784232,NO_ACTION,FRESH_LOW_RISK,20,10931,34.0,0.05,0.0,1
content_9d95058d8c5d,6.636965701419399,0.6690754729799313,REVIEW_TITLE_META,LOW_CTR_OPPORTUNITY,20,20324,3.4,0.03,0.0,1
content_1d917effd100,6.63663147377067,0.6926413188010285,REVIEW_REFRESH,STALE_VISIBLE,104,14495,37.3,0.01,0.0,1
content_9623e642ff3a,6.632919379910038,0.750416256396056,REVIEW_REFRESH,STALE_VISIBLE,104,6897,44.1,0.03,0.0,1
content_6aa43079fb0c,6.631326787291352,0.7371999714796299,REVIEW_REFRESH,STALE_VISIBLE,104,8064,3.8,0.07,4.35,1
content_95c47359824d,6.630257716081532,0.6470590677720751,NO_ACTION,FRESH_LOW_RISK,20,28190,28.5,0.3,9.38,1
content_2dd7f5e4e57b,6.6229513929874235,0.7460947259602225,NO_ACTION,FRESH_LOW_RISK,20,7163,46.2,0.08,0.0,1
content_bbb7b13eac87,6.622491003423899,0.6796833283478318,REVIEW_REFRESH,STALE_VISIBLE,104,17042,35.3,0.05,0.0,1
content_2de2912ce657,6.621743382673946,0.6762557712485195,REVIEW_REFRESH,VISIBLE_STRIKING,20,17885,17.5,0.07,5.26,1
content_b951e23ff4fc,6.621354376173328,0.6570800913469941,REVIEW_REFRESH,STALE_VISIBLE,104,23787,29.2,0.03,3.26,1
content_b8180697676a,6.620223511788928,0.7130103560911374,REVIEW_REFRESH,STALE_VISIBLE,104,10773,2.3,0.2,0.0,1
content_92ba489a6077,6.619630161945893,0.6790999596405102,REVIEW_REFRESH,STALE_VISIBLE,104,17113,33.7,0.03,1.19,1
content_631f38802ec3,6.612732691948843,0.6821469433082485,REVIEW_REFRESH,STALE_VISIBLE,104,16219,31.0,0.03,0.0,1
content_c9eeaab4031e,6.611484671226924,0.6334610266167969,REVIEW_REFRESH,STALE_VISIBLE,104,34100,6.2,0.02,5.56,1
content_263cb1bc7b20,6.605755638338357,0.674599890815255,REVIEW_REFRESH,STALE_VISIBLE_STRIKING,104,17891,12.9,0.03,1.43,1
content_71007813dd22,6.605569535846327,0.7770100038139084,REVIEW_REFRESH,STALE_VISIBLE,104,4920,3.0,0.12,0.0,1
content_825a9788af8d,6.605317715683657,0.678975457059784,REVIEW_REFRESH,STALE_VISIBLE,104,16786,5.6,0.0,0.0,1
content_954cc45bd437,6.6029801079967445,0.6846214594765722,NO_ACTION,FRESH_LOW_RISK,7,15439,1.5,0.04,0.0,1
content_1bd4dad83493,6.600022834924017,0.672447297531793,NO_ACTION,FRESH_LOW_RISK,26,18304,20.5,0.03,3.65,1
content_932801a5d31b,6.599136242076299,0.6441669820160457,REVIEW_REFRESH,STALE_VISIBLE,104,28125,7.5,0.02,4.17,1
content_479f8ec909fe,6.597172709064516,0.6297828002536243,REVIEW_REFRESH,STALE_VISIBLE,104,35429,29.8,0.04,5.56,0
content_ae758b67a3ee,6.5960269693934,0.7655759603093044,REVIEW_REFRESH,STALE_VISIBLE,104,5517,4.0,0.04,0.0,1
content_39881853ef0c,6.594641289603579,0.567030718866228,REVIEW_TITLE_META,LOW_CTR_OPPORTUNITY,20,112434,7.2,0.01,3.45,1
content_df1ea55eabf9,6.5945660620567885,0.6920883539712119,NO_ACTION,FRESH_LOW_RISK,8,13745,43.8,0.04,13.64,1
content_0f7cd02a7fbb,6.590623883048582,0.8029564433571482,REVIEW_REFRESH,STALE_VISIBLE,104,3669,2.7,0.05,0.0,1
content_b1e117d9c34c,6.590506843969246,0.7415005930613102,NO_ACTION,FRESH_LOW_RISK,20,7244,1.3,0.07,0.0,1
content_e420ff479117,6.589018793947728,0.6619822492998163,REVIEW_REFRESH,STALE_VISIBLE,104,21024,5.5,0.05,0.0,0
content_0c714e1e3130,6.5888870424965935,0.6616504472179884,REVIEW_REFRESH,STALE_VISIBLE,104,21125,37.7,0.03,2.29,1
content_11ba829169ac,6.588174370505914,0.7555129707583609,REVIEW_REFRESH,STALE_VISIBLE,104,6124,3.0,0.1,7.69,1
content_896bf2cc27b7,6.5864906799105665,0.5932252378079197,REVIEW_REFRESH,STALE_VISIBLE,104,66359,4.9,0.04,1.56,1
content_32c2aace9ea3,6.586173093604168,0.6772734641302414,REVIEW_REFRESH,STALE_VISIBLE,104,16722,31.2,0.03,0.0,0
